transaction_amount,transaction_hour,customer_age,customer_transaction_count,customer_avg_transaction_amount,customer_failed_payment_count,customer_chargeback_count,transactions_last_10_minutes,transactions_last_1_hour,account_age_days,distance_from_billing_location,ip_country_match,device_trust_score,new_device,new_ip,payment_method_age_days,card_bin_risk,merchant_risk_score,previous_fraud_flag,velocity_score,is_fraud
238.81,12,61,64,52.48,0,0,0,0,472,24.03,0,98,0,1,478,0.186,0.099,0,2.31,0
181.86,21,55,118,53.45,0,0,0,2,501,1.11,1,83,0,0,715,0.206,0.177,0,0.71,0
44.8,16,58,52,265.0,0,0,0,2,452,21.25,1,99,0,1,497,0.077,0.109,0,0.44,0
174.22,7,38,63,106.68,0,0,0,2,1378,0.06,1,75,0,0,90,0.099,0.142,0,1.2,0
22.55,13,65,92,155.84,0,0,0,1,685,4.94,1,89,0,0,95,0.05,0.191,0,0.35,0
166.24,12,41,120,213.04,2,0,0,1,1003,8.5,1,97,1,1,33,0.011,0.086,0,0.74,0
296.82,17,38,7,193.27,0,0,0,0,52,116.97,1,99,0,0,675,0.037,0.102,0,0.03,0
48.55,16,53,116,126.9,0,0,0,0,716,1.08,1,85,1,0,639,0.093,0.062,0,1.94,0
147.22,15,41,25,85.92,0,0,0,0,1401,12.79,1,71,0,0,467,0.238,0.125,0,2.33,0
412.48,10,65,82,266.6,0,0,0,0,1233,19.95,1,72,0,1,212,0.081,0.198,0,1.0,0
389.0,19,58,68,292.49,1,0,0,0,865,7.92,1,74,0,0,339,0.03,0.042,0,2.22,0
238.04,14,55,45,257.72,0,0,0,3,980,12.4,1,71,0,0,686,0.199,0.154,0,1.29,0
155.76,14,34,74,44.6,1,0,0,1,1275,30.92,1,75,0,1,518,0.027,0.055,0,0.35,0
108.67,12,23,78,145.29,0,0,0,0,1401,1.61,1,74,1,0,476,0.191,0.18,0,1.61,0
372.68,13,32,110,185.92,0,0,1,1,516,1.59,0,82,1,0,322,0.23,0.03,0,1.05,0
368.67,18,38,91,34.39,0,0,0,1,273,6.51,1,84,0,0,393,0.076,0.148,0,2.5,0
334.65,18,62,96,162.81,0,0,0,2,1468,36.51,1,74,0,1,254,0.088,0.196,0,0.47,0
262.75,18,52,108,35.09,0,0,0,3,401,2.94,1,85,0,1,524,0.033,0.123,0,1.42,0
98.92,16,42,88,99.13,0,0,0,2,1243,36.66,1,76,0,0,363,0.172,0.046,0,1.45,0
154.75,9,65,13,78.68,2,0,0,3,151,8.29,1,77,0,1,763,0.039,0.148,0,1.56,0
272.42,22,54,13,201.44,0,0,0,3,258,6.5,1,73,0,1,422,0.039,0.129,0,2.12,0
347.82,13,26,104,89.83,0,0,0,3,1078,1.07,1,89,0,0,146,0.036,0.126,0,2.39,0
4705.64,3,32,5,55.85,5,4,6,5,10,6295.94,0,17,1,1,5,0.671,0.822,0,10.36,1
381.87,22,57,115,128.06,0,0,0,0,324,10.28,1,85,0,1,709,0.152,0.022,0,0.97,0
249.55,8,22,10,236.28,0,0,1,0,1098,15.26,1,78,0,1,223,0.071,0.1,0,2.22,0
315.5,16,42,112,186.37,0,0,0,2,1308,1.05,1,90,0,1,74,0.056,0.052,0,0.05,0
80.09,8,65,54,164.54,0,0,0,3,106,79.39,1,72,0,0,15,0.071,0.099,0,2.22,0
62.33,18,63,28,242.84,0,0,0,2,66,35.76,1,80,0,0,591,0.235,0.081,0,1.32,0
224.94,14,60,13,59.13,1,0,0,2,1454,6.26,1,88,0,0,412,0.054,0.142,0,1.48,0
58.39,8,36,56,109.84,1,0,0,1,1457,6.32,1,91,0,0,164,0.086,0.124,0,1.3,0
278.82,7,58,21,160.95,0,0,1,1,884,28.04,1,90,0,0,178,0.031,0.146,0,2.2,0
239.06,18,49,89,80.37,0,0,0,2,832,7.92,1,94,1,0,275,0.128,0.162,0,1.36,0
7566.9,23,30,7,141.24,2,3,6,17,12,858.6,0,23,1,1,4,0.681,0.76,0,14.59,1
253.74,7,29,91,77.89,0,0,0,2,333,38.78,1,84,1,0,190,0.192,0.079,0,1.23,0
96.98,18,61,15,33.56,0,0,0,1,1199,1.64,1,94,0,0,276,0.082,0.186,0,2.27,0
278.05,17,48,104,147.92,0,0,1,3,486,7.76,1,99,1,0,416,0.093,0.148,0,0.05,0
18.11,19,24,64,97.46,0,0,0,2,485,46.71,1,81,1,0,174,0.189,0.189,0,2.1,0
200.81,19,21,83,291.8,0,0,0,1,1157,12.91,1,92,1,0,529,0.113,0.059,0,0.59,0
87.29,15,47,40,134.24,0,0,0,1,1206,9.68,1,96,1,0,54,0.095,0.18,0,1.6,0
142.22,16,56,33,146.57,0,0,0,1,916,8.35,1,76,0,0,472,0.061,0.154,0,0.47,0
447.24,14,21,73,237.26,1,0,0,2,1247,18.57,1,73,0,0,681,0.213,0.076,0,1.04,0
343.11,8,51,106,43.09,0,0,0,1,426,11.6,1,90,0,0,259,0.125,0.054,0,1.98,0
222.66,13,29,113,246.36,0,0,0,1,1069,13.21,1,83,0,0,391,0.014,0.032,0,0.26,0
293.32,7,62,102,34.45,0,0,0,2,908,4.65,0,70,0,0,505,0.228,0.064,0,1.72,0
385.28,22,43,91,110.85,0,0,0,3,137,1.43,0,76,0,0,319,0.046,0.05,0,0.86,0
395.61,22,27,95,237.47,0,0,0,2,190,41.3,1,79,0,0,650,0.052,0.118,0,1.19,0
236.96,22,55,68,44.1,1,0,0,2,859,4.0,1,99,0,0,69,0.238,0.106,0,2.06,0
346.38,12,61,119,180.18,0,0,0,1,471,2.21,1,85,0,1,377,0.101,0.108,0,0.18,0
269.06,18,63,40,135.62,0,0,0,3,333,0.43,1,88,0,0,49,0.165,0.181,0,0.11,0
264.68,15,35,63,141.02,0,0,1,2,504,22.5,1,98,0,0,41,0.221,0.057,0,0.85,0
340.9,16,23,114,36.97,1,0,0,3,1301,4.58,1,79,0,0,301,0.016,0.119,0,0.87,0
46.1,7,34,107,171.37,0,0,1,3,240,6.16,1,81,0,0,15,0.167,0.034,0,1.06,0
10356.11,4,52,8,71.91,5,3,9,19,9,1054.82,1,11,1,0,5,0.932,0.94,0,14.17,1
178.53,17,32,5,85.3,0,0,0,1,1458,2.74,1,79,0,0,760,0.095,0.134,0,0.22,0
151.18,20,30,86,128.59,0,0,0,0,1057,4.17,1,90,1,0,108,0.162,0.168,0,0.74,0
3883.09,1,28,9,70.45,3,4,7,20,5,9235.42,0,14,1,1,1,0.676,0.557,1,6.59,1
319.52,14,27,76,259.0,0,0,0,1,115,45.41,1,97,0,0,585,0.209,0.042,0,2.19,0
176.74,20,21,25,123.12,0,0,0,2,732,6.48,1,72,1,0,772,0.248,0.193,0,1.31,0
2155.91,4,52,1,73.56,2,1,12,25,16,1875.26,0,19,1,1,4,0.867,0.825,0,10.38,1
444.69,8,43,108,211.12,0,0,0,0,1289,19.02,1,92,1,1,276,0.23,0.108,0,1.19,0
105.46,12,57,106,124.09,0,0,1,1,1079,3.43,1,72,0,1,160,0.074,0.116,0,0.39,0
10.39,17,58,120,257.88,0,0,0,3,1126,12.3,1,98,0,1,106,0.132,0.145,0,0.4,0
226.38,7,62,62,237.36,0,0,0,3,1466,7.26,1,91,0,0,749,0.02,0.166,0,2.04,0
107.26,10,65,81,59.6,2,0,0,2,675,9.3,1,79,0,1,772,0.031,0.189,0,0.44,0
357.33,18,40,98,290.71,0,0,0,1,519,12.13,1,90,0,1,353,0.099,0.083,0,0.71,0
134.73,18,59,48,102.14,0,0,1,3,1008,11.07,1,92,0,1,702,0.156,0.025,0,1.83,0
281.41,8,61,69,178.18,1,0,1,1,1075,14.81,1,98,0,0,786,0.082,0.059,0,0.44,0
174.52,7,57,60,223.9,0,1,0,3,999,6.74,1,76,0,0,425,0.168,0.183,0,2.4,0
10.55,13,32,9,197.91,0,0,1,1,1402,12.92,1,87,0,0,518,0.189,0.033,0,1.4,0
69.02,11,58,105,143.93,0,0,0,0,44,33.48,1,80,0,0,689,0.16,0.12,0,1.7,0
388.41,20,37,49,283.27,0,0,0,2,937,0.53,1,96,0,1,652,0.165,0.137,0,0.57,0
204.52,13,21,80,113.81,0,0,0,0,1272,4.78,1,90,0,1,727,0.179,0.069,0,1.43,0
265.81,20,47,39,47.28,1,0,0,2,470,31.7,1,75,0,1,293,0.223,0.059,0,1.89,0
307.65,16,28,34,182.91,0,0,0,3,1193,10.23,0,80,0,0,123,0.193,0.178,0,0.28,0
192.06,20,36,68,174.21,0,0,0,2,206,10.8,1,70,0,0,697,0.149,0.08,0,2.33,0
226.84,22,53,105,181.61,0,0,0,0,1400,3.95,1,82,0,0,654,0.059,0.171,0,1.34,0
305.01,7,38,105,158.93,2,0,0,3,1306,6.25,1,74,0,1,242,0.161,0.126,0,0.02,0
71.17,20,52,109,164.85,0,0,0,1,344,6.67,1,85,0,0,657,0.078,0.09,0,2.5,0
375.43,11,53,51,202.81,0,0,0,0,1058,22.74,1,95,0,0,216,0.047,0.192,0,0.73,0
57.92,12,43,42,168.21,0,0,0,3,1478,19.42,1,99,0,1,61,0.025,0.042,0,1.48,0
203.44,11,35,17,145.31,1,0,0,0,397,8.4,1,83,0,0,501,0.202,0.056,0,2.25,0
62.62,13,43,68,154.02,1,0,0,1,444,6.78,0,90,1,0,83,0.075,0.193,0,1.34,0
320.19,8,57,101,279.41,0,0,0,1,926,2.92,1,98,0,0,166,0.045,0.121,0,1.18,0
264.94,14,31,18,263.54,0,0,0,3,191,20.44,1,71,0,0,289,0.14,0.148,0,0.35,0
326.62,21,29,24,83.42,0,0,0,2,728,10.45,1,90,0,0,572,0.128,0.079,0,1.4,0
225.65,20,60,110,50.51,0,0,0,0,1263,8.18,1,70,0,0,251,0.126,0.156,0,0.11,0
421.01,18,27,59,185.82,0,0,0,2,642,6.21,1,94,1,0,61,0.148,0.098,0,1.69,0
230.21,22,49,15,191.47,1,0,0,0,217,3.9,1,97,0,0,798,0.171,0.069,0,1.89,0
238.81,17,48,18,62.21,0,0,0,0,638,14.21,1,80,0,0,313,0.07,0.098,0,0.94,0
194.18,14,55,9,111.13,0,0,0,2,1215,1.85,0,83,0,1,260,0.114,0.067,0,0.76,0
263.57,14,38,113,32.78,0,0,0,0,199,11.96,1,92,0,0,427,0.094,0.042,0,0.14,0
201.59,14,62,60,163.22,1,0,0,1,69,23.32,1,81,0,0,681,0.192,0.167,0,0.56,0
254.76,13,63,115,165.14,0,0,0,1,672,48.53,1,91,0,0,469,0.087,0.054,0,2.01,0
89.37,17,34,87,191.41,0,1,0,3,1096,6.04,1,73,0,0,152,0.159,0.138,0,1.95,0
35.79,13,46,58,204.01,1,0,0,0,352,18.34,1,88,0,0,682,0.159,0.118,0,2.02,0
259.49,13,58,79,124.36,0,0,0,1,496,29.81,1,92,0,0,563,0.082,0.192,0,0.03,0
115.65,18,26,60,210.88,0,0,0,2,1005,29.73,1,82,0,1,749,0.218,0.193,0,0.8,0
440.14,13,45,52,58.35,0,0,0,3,895,28.34,1,70,0,1,224,0.221,0.15,0,0.8,0
140.73,20,33,51,218.67,0,0,0,0,334,2.08,1,73,0,0,272,0.205,0.042,0,2.32,0
36.16,18,32,15,83.43,0,0,0,0,795,5.93,1,73,0,1,438,0.101,0.041,0,1.6,0
79.5,9,44,10,278.09,0,1,0,3,1418,3.38,1,93,0,0,799,0.19,0.157,0,1.33,0
1691.13,4,53,13,84.57,5,4,7,24,20,1602.0,0,35,1,1,2,0.923,0.894,1,8.71,1
400.72,14,49,5,58.5,0,0,0,1,1105,14.09,1,74,0,0,432,0.032,0.13,0,0.78,0
345.74,11,46,103,118.32,0,0,0,3,1123,1.12,1,93,0,1,638,0.053,0.062,0,1.25,0
150.63,16,23,62,234.89,1,0,0,3,988,17.99,1,86,0,0,183,0.165,0.182,0,2.43,0
20134.21,2,41,2,56.52,4,1,10,13,18,5183.28,0,36,1,1,1,0.818,0.515,1,10.78,1
390.74,13,30,102,226.39,0,0,0,3,987,7.73,1,94,1,0,690,0.012,0.068,0,0.72,0
317.71,11,63,118,281.69,0,0,0,1,241,16.33,1,81,1,0,575,0.137,0.083,0,0.34,0
302.1,11,49,17,234.03,0,0,0,1,70,13.23,1,81,0,0,201,0.117,0.024,0,1.68,0
289.21,9,62,50,132.98,0,0,0,1,171,3.53,1,73,1,0,30,0.054,0.131,0,1.73,0
57.69,14,51,11,96.69,0,0,0,1,1055,10.54,1,99,0,0,97,0.244,0.112,0,1.63,0
180.67,15,65,12,224.64,0,0,0,0,514,11.16,1,75,0,0,689,0.126,0.183,0,1.66,0
435.62,8,38,67,207.75,0,0,0,1,144,10.55,1,92,0,0,586,0.233,0.07,0,0.81,0
33.01,8,32,18,99.73,0,1,0,1,1061,2.87,1,95,0,0,627,0.169,0.055,0,1.49,0
416.08,14,63,94,106.27,0,0,0,3,654,1.85,1,96,0,1,137,0.084,0.106,0,1.88,0
420.25,16,49,120,102.33,0,0,1,0,247,4.03,1,93,0,0,56,0.105,0.098,0,2.4,0
309.07,15,29,12,275.3,0,0,0,0,81,0.99,1,77,0,0,433,0.036,0.091,0,0.07,0
110.52,17,37,64,258.04,0,0,0,2,1051,9.32,1,98,0,0,17,0.102,0.169,0,1.5,0
42.12,8,44,8,78.27,0,0,0,3,1336,18.74,1,85,0,0,486,0.022,0.091,0,2.35,0
265.36,8,46,49,34.63,1,0,0,1,1097,19.27,1,73,0,0,664,0.09,0.133,0,0.76,0
271.5,10,42,13,41.57,0,0,0,1,1362,13.03,1,92,0,0,343,0.03,0.185,0,0.65,0
111.16,15,22,78,218.37,0,0,0,2,868,0.26,1,84,0,0,515,0.067,0.177,0,1.94,0
288.27,9,61,64,143.75,0,0,0,1,251,13.55,1,81,0,0,183,0.249,0.035,0,2.46,0
241.06,8,57,59,108.09,0,0,1,2,313,0.29,1,72,0,0,208,0.197,0.183,0,1.39,0
389.54,18,33,79,114.64,1,0,0,0,168,6.84,1,77,0,1,28,0.1,0.102,0,0.91,0
448.18,15,60,37,108.77,0,0,0,2,1254,0.28,1,84,0,0,165,0.162,0.042,0,1.7,0
17.83,7,59,78,236.76,0,0,0,2,1015,1.54,1,76,0,0,172,0.124,0.156,0,2.17,0
71.38,12,63,71,220.32,0,0,1,2,1286,4.77,1,92,0,0,194,0.139,0.18,0,2.1,0
132.47,9,57,18,245.87,0,0,0,0,567,16.66,1,90,0,0,416,0.151,0.083,0,1.54,0
365.96,14,51,81,258.78,0,0,1,3,107,33.19,1,95,0,0,741,0.135,0.026,0,0.41,0
1143.78,1,25,14,27.29,6,3,6,24,4,6391.06,0,27,1,1,5,0.741,0.657,0,8.14,1
102.1,16,23,93,216.12,0,0,0,0,1025,4.5,1,95,0,0,320,0.074,0.086,0,1.72,0
28.91,11,32,62,72.52,0,1,0,0,1061,11.05,1,95,0,0,213,0.116,0.057,0,1.27,0
271.78,8,43,95,230.65,0,0,1,0,128,0.15,1,91,0,0,753,0.013,0.144,0,0.01,0
218.95,14,25,64,295.71,0,0,0,3,647,11.07,1,73,0,1,54,0.092,0.023,0,1.57,0
213.08,21,59,116,277.94,1,0,0,3,116,1.78,1,93,0,0,487,0.089,0.121,0,1.86,0
160.31,10,45,72,286.6,0,0,0,2,224,0.66,1,86,0,0,264,0.042,0.121,0,0.2,0
34.81,11,61,20,297.75,1,0,0,0,48,14.63,1,99,0,0,83,0.198,0.149,0,1.16,0
276.5,9,47,76,259.77,0,0,0,0,478,23.76,1,97,0,0,414,0.207,0.109,0,0.17,0
354.21,17,53,67,274.7,1,0,0,1,303,1.04,1,78,0,0,333,0.035,0.096,0,0.95,0
307.41,20,48,21,92.55,0,1,1,3,340,2.47,1,91,0,0,50,0.192,0.179,0,0.61,0
209.85,22,65,75,202.68,0,0,0,0,771,18.76,1,78,0,0,495,0.175,0.122,0,0.8,0
204.48,13,46,91,120.9,0,0,0,1,546,10.59,1,82,0,0,302,0.158,0.055,0,2.07,0
351.67,22,21,88,79.15,0,1,0,0,1411,25.02,0,90,0,0,761,0.237,0.153,0,1.01,0
186.51,21,55,35,211.3,2,0,1,1,1405,18.17,1,87,0,1,239,0.101,0.052,0,1.53,0
186.51,22,27,101,103.13,0,0,0,2,1219,10.19,1,76,0,0,128,0.25,0.045,0,1.82,0
193.21,22,41,90,69.4,0,0,0,3,721,18.93,1,98,0,0,113,0.099,0.067,0,2.16,0
370.23,13,59,36,50.49,0,0,0,2,584,66.01,1,90,0,0,261,0.182,0.029,0,2.42,0
13.32,19,31,38,160.46,0,0,0,3,1206,3.8,1,76,0,0,365,0.179,0.154,0,0.34,0
221.91,21,59,118,61.46,0,0,0,1,1457,15.48,1,82,0,0,401,0.105,0.15,0,2.28,0
325.82,18,40,39,52.32,0,0,0,0,304,13.58,1,94,1,1,115,0.078,0.03,0,0.25,0
278.58,7,57,13,120.21,0,0,0,3,1469,4.27,1,75,0,0,195,0.218,0.049,0,0.61,0
393.18,19,44,74,131.29,0,0,1,2,1180,9.98,1,77,0,1,110,0.025,0.071,0,0.99,0
291.92,20,48,86,204.67,0,0,0,0,1113,50.29,1,78,0,0,334,0.199,0.147,0,2.13,0
165.92,10,62,86,163.32,0,0,1,1,1366,13.55,1,88,1,0,791,0.231,0.088,0,0.16,0
192.77,20,28,84,80.64,0,0,0,0,454,8.0,1,96,0,0,485,0.129,0.104,0,2.09,0
421.88,20,25,11,225.32,0,0,0,3,821,8.74,1,82,0,1,184,0.069,0.08,0,0.57,0
271.8,13,29,75,62.74,0,0,1,2,831,7.95,1,99,0,0,741,0.168,0.124,0,0.58,0
412.37,19,62,48,206.35,0,0,0,2,1475,24.83,1,94,0,1,646,0.016,0.092,0,0.61,0
283.53,22,47,55,250.46,0,0,0,3,921,2.22,1,77,0,1,588,0.164,0.023,0,0.5,0
188.97,22,59,45,281.01,0,0,0,3,744,8.99,1,80,1,0,117,0.2,0.091,0,0.66,0
1099.54,23,31,6,67.64,4,1,11,24,1,7536.2,0,13,1,1,4,0.962,0.802,0,17.98,1
331.59,18,53,64,250.87,0,0,1,1,1493,23.57,1,85,1,1,397,0.125,0.124,0,2.21,0
271.01,21,59,74,41.46,0,0,1,1,80,72.39,1,94,1,0,462,0.156,0.191,0,0.81,0
27.99,14,43,101,136.76,0,0,0,0,186,10.68,1,82,0,0,586,0.182,0.154,0,0.1,0
94.35,13,41,107,71.98,0,0,0,3,1448,15.08,1,76,0,0,358,0.022,0.116,0,2.12,0
51.75,10,61,5,246.33,0,0,0,1,406,1.33,1,78,1,0,634,0.068,0.076,0,0.27,0
186.49,8,48,90,50.26,0,0,0,2,1399,14.5,1,89,0,0,357,0.182,0.12,0,1.93,0
195.88,8,65,71,273.99,0,0,0,0,398,22.63,1,92,0,0,346,0.118,0.052,0,1.78,0
355.95,22,40,23,201.55,0,0,0,0,684,10.88,1,79,0,0,35,0.099,0.199,0,1.67,0
51.71,18,29,112,278.69,0,0,0,1,524,1.7,1,95,0,0,422,0.095,0.033,0,1.89,0
447.24,20,59,34,34.06,0,0,0,2,854,2.42,1,87,0,0,92,0.147,0.072,0,1.73,0
116.92,16,42,110,173.25,0,0,0,1,849,16.75,1,93,1,0,519,0.232,0.136,0,1.1,0
317.83,9,22,34,125.89,0,0,0,1,430,14.7,1,84,1,0,797,0.084,0.022,0,1.55,0
407.04,7,40,108,161.84,0,0,0,2,1375,2.77,1,73,0,0,547,0.12,0.166,0,1.69,0
298.71,18,39,74,69.12,0,0,0,2,74,0.77,1,87,0,0,476,0.12,0.155,0,1.19,0
98.86,10,53,9,248.72,0,0,0,2,1474,15.04,1,99,0,0,252,0.065,0.199,0,2.04,0
263.39,17,45,38,132.56,0,0,0,1,512,11.3,1,76,0,0,182,0.053,0.089,0,1.64,0
52.7,17,64,90,271.35,0,0,0,1,686,22.07,1,94,1,0,326,0.078,0.071,0,0.67,0
389.1,8,30,66,284.93,0,0,0,0,850,13.69,1,99,1,0,38,0.175,0.028,0,0.54,0
251.64,22,57,41,276.85,0,0,0,3,1490,9.75,1,92,0,0,221,0.098,0.041,0,0.68,0
339.8,20,25,119,191.14,0,0,0,2,916,31.04,1,77,0,0,717,0.242,0.077,0,1.77,0
244.11,14,45,87,137.93,0,1,0,1,727,5.8,1,83,0,1,490,0.174,0.155,0,1.89,0
226.95,15,27,17,293.25,0,0,0,0,306,19.7,1,89,0,0,699,0.163,0.129,0,1.76,0
356.71,15,45,91,237.59,0,0,0,3,1289,38.7,1,84,0,0,325,0.077,0.081,0,1.34,0
312.75,19,40,98,123.69,0,0,0,3,1181,11.39,1,72,0,1,233,0.017,0.095,0,0.91,0
387.51,14,54,74,262.4,0,0,0,3,1246,8.67,1,73,0,1,419,0.024,0.028,0,2.49,0
160.8,10,60,31,210.92,2,0,0,2,1476,21.28,1,90,0,0,296,0.125,0.073,0,2.38,0
266.09,11,50,33,287.09,0,0,0,0,682,24.09,1,72,1,1,645,0.06,0.197,0,0.61,0
360.14,20,48,96,143.45,0,0,0,2,121,45.52,1,75,0,0,787,0.181,0.093,0,0.01,0
426.77,14,24,38,156.87,0,0,0,1,962,8.31,1,76,1,0,63,0.087,0.134,0,2.14,0
207.25,17,33,108,32.02,0,0,0,1,721,0.82,1,98,0,0,421,0.201,0.021,0,1.85,0
231.38,12,59,56,84.34,0,0,0,2,1251,30.85,1,96,0,0,251,0.028,0.039,0,0.42,0
1389.2,15,20,9,57.85,2,4,7,16,17,4677.59,0,12,1,1,9,0.673,0.627,1,18.0,1
359.91,15,30,8,223.24,0,0,0,0,1200,10.06,1,91,0,0,215,0.148,0.144,0,1.64,0
192.19,19,62,60,239.71,0,0,1,1,1499,10.96,1,99,0,1,112,0.196,0.129,0,2.37,0
81.8,13,49,59,81.44,0,0,0,3,1273,29.98,1,84,0,0,301,0.053,0.084,0,1.88,0
365.96,15,53,120,251.42,0,0,0,3,1414,15.13,1,74,1,0,163,0.181,0.163,0,1.5,0
949.09,3,44,9,31.36,6,4,4,9,13,8697.79,0,40,1,1,3,0.801,0.588,1,10.13,1
447.94,14,44,49,60.43,0,0,0,2,286,2.85,1,97,0,0,669,0.165,0.193,0,2.1,0
60.35,16,39,81,293.2,0,0,0,2,1306,9.27,1,96,0,0,481,0.176,0.183,0,1.26,0
203.93,16,27,116,34.31,1,0,0,1,908,25.86,1,89,0,0,133,0.106,0.122,0,2.11,0
365.06,18,56,38,212.21,0,1,0,0,871,6.83,1,82,1,0,729,0.087,0.1,0,1.2,0
72.28,13,39,92,230.21,0,0,0,1,444,1.27,1,75,0,0,230,0.175,0.07,0,1.12,0
79.25,19,55,79,63.54,0,0,0,3,487,1.81,1,75,0,0,612,0.196,0.054,0,0.42,0
183.99,11,45,53,146.23,2,0,0,3,815,3.56,1,92,0,0,245,0.068,0.113,0,0.58,0
254.5,8,27,105,277.62,1,0,0,2,1136,8.08,1,93,1,0,236,0.113,0.074,0,0.99,0
135.88,17,57,45,141.48,0,0,0,2,401,2.83,1,99,0,1,693,0.02,0.053,0,1.5,0
128.69,16,32,59,230.48,1,0,0,1,35,23.57,1,71,0,1,580,0.174,0.086,0,1.15,0
65.48,14,31,9,180.58,0,0,0,3,151,42.49,1,93,0,0,122,0.07,0.022,0,0.88,0
382.94,21,60,26,270.12,0,0,0,0,470,2.38,1,73,0,0,596,0.155,0.078,0,1.48,0
371.5,7,56,35,122.34,0,0,0,2,238,7.76,1,87,0,0,440,0.119,0.098,0,2.26,0
314.55,16,37,90,63.76,1,0,0,3,679,7.08,1,98,0,0,311,0.121,0.055,0,1.62,0
388.52,14,62,21,129.91,0,0,0,1,468,35.78,1,99,1,1,42,0.041,0.141,0,2.42,0
358.49,14,47,54,186.64,0,0,0,2,1233,10.79,0,78,0,0,786,0.129,0.045,0,1.13,0
299.91,7,64,47,287.7,0,0,0,3,1390,14.75,1,75,0,1,383,0.152,0.061,0,0.58,0
390.15,11,27,108,280.15,0,0,0,3,462,1.53,1,73,0,0,366,0.072,0.156,0,0.59,0
154.64,11,32,105,65.02,0,0,0,0,866,32.05,1,76,0,0,514,0.215,0.069,0,1.94,0
262.59,18,33,78,46.23,0,0,0,0,787,19.19,1,87,0,0,362,0.166,0.087,0,1.81,0
382.71,7,33,111,248.99,1,0,0,3,360,9.05,1,79,0,1,649,0.214,0.079,0,2.37,0
2197.83,4,52,7,111.18,8,4,8,9,4,2342.54,1,37,1,0,5,0.674,0.529,1,8.47,1
3624.08,23,47,1,93.74,6,2,9,23,13,3285.67,0,29,1,1,8,0.854,0.92,1,11.73,1
376.59,11,59,86,106.5,1,0,0,3,1167,0.13,1,98,1,0,600,0.238,0.115,0,1.57,0
313.99,10,37,12,228.12,0,0,0,2,1182,5.0,1,75,0,0,317,0.175,0.059,0,1.17,0
338.81,10,27,49,104.62,1,0,0,3,136,1.22,1,99,1,0,323,0.172,0.182,0,0.34,0
18.42,19,38,43,37.13,0,0,1,0,740,0.78,1,88,0,1,357,0.053,0.154,0,0.25,0
37.61,19,31,56,67.76,0,0,0,2,1208,3.02,1,74,0,0,236,0.105,0.145,0,0.76,0
13.76,15,59,27,166.34,0,0,1,0,82,2.98,1,77,1,0,252,0.151,0.107,0,1.22,0
394.65,8,50,15,104.98,1,0,0,3,616,11.98,1,82,0,0,485,0.105,0.141,0,1.66,0
297.35,16,23,45,89.92,0,0,0,2,763,6.17,1,82,1,0,590,0.147,0.072,0,1.45,0
78.85,14,59,92,45.23,0,0,1,2,1161,10.56,1,89,0,0,143,0.107,0.055,0,0.37,0
188.46,17,29,15,116.21,0,0,0,0,215,4.26,1,93,0,0,586,0.03,0.035,0,0.6,0
76.26,22,37,81,219.23,0,0,0,1,986,2.64,1,72,0,0,117,0.114,0.125,0,2.22,0
93.79,20,40,16,30.31,0,0,0,2,489,23.28,1,83,0,1,611,0.157,0.173,0,1.81,0
365.48,21,41,30,32.99,0,0,0,2,512,6.62,1,71,0,0,249,0.123,0.15,0,0.08,0
413.87,10,38,22,129.93,0,0,0,0,1039,8.96,1,70,0,1,286,0.066,0.183,0,0.57,0
423.53,21,25,12,183.26,0,0,0,1,707,10.88,1,89,1,0,335,0.216,0.094,0,1.54,0
160.63,20,62,75,246.53,0,0,0,2,33,42.3,1,85,0,0,353,0.225,0.098,0,1.55,0
366.22,19,32,33,102.85,0,0,0,2,1208,13.21,1,75,0,0,86,0.107,0.115,0,0.87,0
150.65,7,37,111,177.98,0,0,0,1,1225,26.56,1,83,0,0,387,0.106,0.182,0,1.59,0
38.54,7,51,15,148.76,0,0,0,0,440,37.64,1,92,0,0,312,0.185,0.2,0,0.41,0
4709.36,17,25,9,27.67,8,1,7,24,7,4371.41,0,23,1,1,6,0.912,0.685,1,11.74,1
213.49,9,56,9,89.96,0,0,0,2,1212,1.04,1,72,0,0,211,0.065,0.158,0,1.65,0
310.08,20,49,15,108.26,0,0,0,2,397,5.95,1,72,0,0,797,0.04,0.088,0,1.14,0
308.23,7,54,98,238.88,1,0,0,0,740,37.58,1,86,0,0,711,0.09,0.155,0,1.97,0
276.82,8,38,33,91.82,0,0,0,3,1481,62.87,1,83,0,0,466,0.159,0.163,0,0.88,0
226.95,16,28,16,33.52,0,0,0,3,770,10.81,1,86,1,0,127,0.157,0.133,0,1.18,0
275.08,18,56,38,289.76,0,0,0,3,355,1.26,1,89,0,0,365,0.215,0.186,0,0.55,0
438.29,17,23,46,118.62,0,1,0,2,588,6.34,1,87,0,0,316,0.128,0.055,0,2.22,0
177.17,16,64,85,236.45,0,0,1,1,380,2.72,1,75,0,0,314,0.164,0.042,0,1.78,0
163.02,21,46,112,81.52,0,0,0,3,897,0.4,1,78,0,0,435,0.046,0.024,0,0.95,0
244.13,10,23,120,283.11,2,0,0,1,956,0.31,1,93,1,0,328,0.194,0.147,0,1.76,0
349.55,21,62,119,291.04,0,0,0,0,86,13.41,0,85,0,1,358,0.063,0.149,0,1.07,0
